Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
996658,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.06035772,6.020119238,199331.6,272262.1417,498729,470,996111,498055.5,1636.952198,499213,496898,996188,498094.0,1671.600431,499276,496912,0,0,0,0,92,60,3.010059619,3.010059619,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1001713,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.96921873,5.989739576,200342.6,273572.7281,500117,533,1001159,500579.5,99.70205615,500650,500509,1001140,500570.0,142.8355698,500671,500469,0,0,0,0,92,60,2.994869788,2.994869788,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
997608,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.04315924,6.014386412,199521.6,272224.5505,498113,650,996901,498450.5,441.9417382,498763,498138,996814,498407.0,584.0702012999999,498820,497994,0,0,0,0,92,60,3.007193206,3.007193206,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1008876,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.84163762,5.947212541,201775.2,275543.8994,508393,379,1008355,504177.5,7071.774919,509178,499177,1008091,504045.5,6684.280403,508772,499319,0,0,0,0,92,60,2.9736062710000004,2.9736062710000004,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1045137,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.22262249,5.740874162999999,209027.4,285612.5916,528501,432,1044624,522312.0,9425.733393,528977,515647,1044661,522330.5,9337.345046,528933,515728,0,0,0,0,92,60,2.8704370810000004,2.8704370810000004,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
997152,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05141042,6.017136806,199430.4,272416.6053,498759,419,996636,498318.0,1216.223664,499178,497458,996629,498314.5,1358.352127,499275,497354,0,0,0,0,92,60,3.008568403,3.008568403,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1029450,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48506484,5.828354947,205890.0,281079.0066,515074,476,1028974,514487.0,1629.174024,515639,513335,1028631,514315.5,1745.846643,515550,513081,0,0,0,0,92,60,2.914177473,2.914177473,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
997180,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05090355,6.016967848999999,199436.0,272459.8643,498805,389,996666,498333.0,1217.637877,499194,497472,996703,498351.5,1368.251622,499319,497384,0,0,0,0,92,60,3.008483925,3.008483925,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1012842,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.77177487,5.9239249560000005,202568.4,276599.5818,511093,566,1012215,506107.5,7851.006592,511659,500556,1012268,506134.0,7899.796959,511720,500548,0,0,0,0,92,60,2.961962478,2.961962478,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1025099,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.55927964,5.853093212999999,205019.8,280161.6837,514297,338,1024665,512332.5,3478.258257,514792,509873,1024761,512380.5,3324.108978,514731,510030,0,0,0,0,92,60,2.926546607,2.926546607,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1004419,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.92080795,5.97360265,200883.8,274405.5066,508846,449,1003970,501985.0,10530.23419,509431,494539,1003884,501942.0,10398.71232,509295,494589,0,0,0,0,92,60,2.986801325,2.986801325,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1029381,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48623687,5.828745625,205876.2,281298.6694,515240,376,1029005,514502.5,1617.153209,515646,513359,1028826,514413.0,1701.298916,515616,513210,0,0,0,0,92,60,2.914372812,2.914372812,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
997269,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.04929262,6.016430872999999,199453.8,272466.586,498915,388,996748,498374.0,1313.804399,499303,497445,996759,498379.5,1494.116629,499436,497323,0,0,0,0,92,60,3.0082154360000004,3.0082154360000004,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1013765,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.75559425,5.918531415,202753.0,276931.5112,512609,390,1013375,506687.5,9437.754208,513361,500014,1013013,506506.5,9301.989707,513084,499929,0,0,0,0,92,60,2.959265708,2.959265708,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1012805,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.77242411,5.92414137,202561.0,276705.4364,512565,480,1012255,506127.5,9835.14822,513082,499173,1012288,506144.0,9759.487794,513045,499243,0,0,0,0,92,60,2.962070685,2.962070685,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1003106,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.94426511,5.981421704,200621.2,273966.0536,501422,477,1002549,501274.5,1058.538851,502023,500526,1002505,501252.5,914.2890681,501899,500606,0,0,0,0,92,60,2.990710852,2.990710852,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1024559,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.56853436,5.856178122,204911.8,279761.2311,514203,592,1023923,511961.5,4014.245197,514800,509123,1023967,511983.5,4038.286827,514839,509128,0,0,0,0,92,60,2.928089061,2.928089061,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
998624,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.02480213,6.008267376,199724.8,272772.1379,501465,427,998141,499070.5,3990.203566,501892,496249,998197,499098.5,4291.431055,502133,496064,0,0,0,0,92,60,3.004133688,3.004133688,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1045254,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.22069468,5.740231561,209050.8,285484.4249,528223,379,1044619,522309.5,9429.268927,528977,515642,1044500,522250.0,8983.084548,528602,515898,0,0,0,0,92,60,2.87011578,2.87011578,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
997088,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05256908,6.017523027,199417.6,272354.6388,498830,403,996612,498306.0,1310.975972,499233,497379,996411,498205.5,1556.342025,499306,497105,0,0,0,0,92,60,3.008761514,3.008761514,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1013942,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.75249472,5.91749824,202788.4,276827.5287,512450,442,1013356,506678.0,9465.331373,513371,499985,1013021,506510.5,9024.803848,512892,500129,0,0,0,0,92,60,2.95874912,2.95874912,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
997158,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.0513018,6.017100599999999,199431.6,272377.9706,498648,457,996569,498284.5,1221.173411,499148,497421,996701,498350.5,1253.700323,499237,497464,0,0,0,0,92,60,3.0085503,3.0085503,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1014679,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.73960041,5.913200135,202935.8,277197.2583,512175,360,1014123,507061.5,7740.697934000002,512535,501588,1014034,507017.0,8080.816295,512731,501303,0,0,0,0,92,60,2.956600068,2.956600068,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1025186,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.55778951,5.852596504,205037.2,280097.7819,514329,457,1024663,512331.5,3471.187189,514786,509877,1024706,512353.0,3534.119692,514852,509854,0,0,0,0,92,60,2.926298252,2.926298252,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1030344,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.46989355,5.82329785,206068.8,281575.0418,522647,424,1029862,514931.0,11663.01925,523178,506684,1029813,514906.5,11546.34663,523071,506742,0,0,0,0,92,60,2.911648925,2.911648925,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1045241,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.22090886,5.740302954,209048.2,285513.51300000004,530784,467,1044636,522318.0,12633.16975,531251,513385,1044540,522270.0,12896.21348,531389,513151,0,0,0,0,92,60,2.870151477,2.870151477,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
997414,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.04666869,6.015556228,199482.8,272371.0653,498755,445,996651,498325.5,1236.72976,499200,497451,996907,498453.5,1505.430337,499518,497389,0,0,0,0,92,60,3.007778114,3.007778114,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1045044,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.22415516,5.741385052,209008.8,285366.7757,530573,497,1044547,522273.5,12713.07282,531263,513284,1044255,522127.5,12646.60478,531070,513185,0,0,0,0,92,60,2.870692526,2.870692526,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
997186,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05079494,6.016931646000001,199437.2,272610.0398,514406,394,996564,498282.0,23359.97962,514800,481764,996594,498297.0,23661.20711,515028,481566,0,0,0,0,92,60,3.0084658230000003,3.0084658230000003,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1029871,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.47791714,5.825972379,205974.2,281329.3776,515208,429,1029374,514687.0,1343.502884,515637,513737,1029234,514617.0,1538.664356,515705,513529,0,0,0,0,92,60,2.91298619,2.91298619,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1009492,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.83075052,5.943583505,201898.4,275818.6159,509330,479,1009013,504506.5,7524.323259000002,509827,499186,1008995,504497.5,7522.909045,509817,499178,0,0,0,0,92,60,2.971791753,2.971791753,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
996686,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05985034,6.019950115,199337.2,272273.9143,499667,423,996199,498099.5,3048.337334,500255,495944,996098,498049.0,2886.409881,500090,496008,0,0,0,0,92,60,3.009975057,3.009975057,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1029548,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48340048,5.827800161,205909.6,281129.1383,515155,490,1029058,514529.0,1605.132393,515664,513394,1028738,514369.0,1804.536506,515645,513093,0,0,0,0,92,60,2.91390008,2.91390008,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
997200,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05054152,6.016847172,199440.0,272358.2386,498786,426,996604,498302.0,1286.934342,499212,497392,996607,498303.5,1525.229327,499382,497225,0,0,0,0,92,60,3.008423586,3.008423586,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1029562,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48316274,5.827720914,205912.4,281107.7941,515109,522,1028969,514484.5,1621.395849,515631,513338,1028813,514406.5,1832.11367,515702,513111,0,0,0,0,92,60,2.913860457,2.913860457,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
996473,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.06371071,6.021236902999999,199294.6,272126.016,498679,374,996099,498049.5,1615.738995,499192,496907,995671,497835.5,1721.805012,499053,496618,0,0,0,0,92,60,3.010618451,3.010618451,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1014408,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.74433956,5.914779852000001,202881.6,276991.7219,507997,509,1013899,506949.5,2320.017349,508590,505309,1013718,506859.0,2329.209737,508506,505212,0,0,0,0,92,60,2.9573899260000003,2.9573899260000003,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1014112,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.74951879,5.916506264,202822.4,277034.0724,506409,408,1013704,506852.0,222.0315293,507009,506695,1013512,506756.0,227.6883835,506917,506595,0,0,0,0,92,60,2.958253132,2.958253132,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1024630,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.56731698,5.855772328,204926.0,279795.6916,514153,485,1024004,512002.0,4003.638595,514833,509171,1024145,512072.5,3827.569007,514779,509366,0,0,0,0,92,60,2.927886164,2.927886164,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1029475,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48464023,5.82821341,205895.0,281112.0298,514987,482,1028993,514496.5,1627.052704,515647,513346,1028815,514407.5,1501.1876960000006,515469,513346,0,0,0,0,92,60,2.914106705,2.914106705,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
997035,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05352871,6.017842904,199407.0,272422.9082,498746,426,996587,498293.5,1242.386615,499172,497415,996535,498267.5,1310.268866,499194,497341,0,0,0,0,92,60,3.008921452,3.008921452,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1045052,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.224023300000002,5.741341101000001,209010.4,285363.1728,528070,467,1044585,522292.5,9379.771452,528925,515660,1044197,522098.5,9280.776503,528661,515536,0,0,0,0,92,60,2.87067055,2.87067055,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
997057,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05313036,6.017710121,199411.4,272449.3382,498692,374,996642,498321.0,1288.348555,499232,497410,996683,498341.5,1082.580482,499107,497576,0,0,0,0,92,60,3.00885506,3.00885506,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1018221,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.67789115,5.892630382,203644.2,278168.6151,515125,408,1017813,508906.5,9525.435449,515642,502171,1017559,508779.5,9550.891293,515533,502026,0,0,0,0,92,60,2.946315191,2.946315191,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1010704,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.80936852,5.936456173,202140.8,276029.954,506381,518,1010186,505093.0,2588.010819,506923,503263,1010086,505043.0,2624.780372,506899,503187,0,0,0,0,92,60,2.968228087,2.968228087,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1024441,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.57055799,5.856852664,204888.2,279813.7073,514123,441,1024000,512000.0,3906.057859000002,514762,509238,1023883,511941.5,3708.775067,514564,509319,0,0,0,0,92,60,2.928426332,2.928426332,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1029486,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48445341,5.828151136000001,205897.2,281166.7319,515106,527,1028959,514479.5,1645.43748,515643,513316,1028861,514430.5,1700.591809,515633,513228,0,0,0,0,92,60,2.9140755680000003,2.9140755680000003,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
997258,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.04949171,6.016497235,199451.6,272218.2869,498764,443,996611,498305.5,1274.913526,499207,497404,996391,498195.5,1718.976585,499411,496980,0,0,0,0,92,60,3.008248618,3.008248618,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1045265,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.22051346,5.740171153,209053.0,285278.4064,530457,656,1044609,522304.5,12680.54591,531271,513338,1044435,522217.5,12580.13674,531113,513322,0,0,0,0,92,60,2.870085576,2.870085576,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
996437,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.06436333,6.0214544420000005,199287.4,272222.561,498813,391,995996,497998.0,1705.541556,499204,496792,995813,497906.5,1905.652775,499254,496559,0,0,0,0,92,60,3.010727221,3.010727221,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1014712,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.73902349,5.913007829,202942.4,277169.5381,513410,533,1014154,507077.0,9779.286784,513992,500162,1014130,507065.0,9726.960882,513943,500187,0,0,0,0,92,60,2.956503914,2.956503914,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1020579,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.63704721,5.879015735,204115.8,278888.6779,512730,406,1020079,510039.5,4435.680838,513176,506903,1020133,510066.5,4340.92853,513136,506997,0,0,0,0,92,60,2.939507868,2.939507868,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1009265,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.83476094,5.944920313,201853.0,275607.8595,508834,556,1008693,504346.5,7274.007458,509490,499203,1008609,504304.5,7191.983071,509390,499219,0,0,0,0,92,60,2.972460157,2.972460157,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1029428,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48543852,5.828479505,205885.6,281267.6889,515202,431,1028968,514484.0,1624.931383,515633,513335,1028886,514443.0,1723.926333,515662,513224,0,0,0,0,92,60,2.914239753,2.914239753,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
